sdscid,tenure,female,year,yearsq,select,articles,prestige,presthi,male,m_year,m_yearsq,m_select,m_articles,m_prestige,m_presthi,f_year,f_yearsq,f_select,f_articles,f_prestige,f_presthi,pdasample
2098,0,0,4,16,4.9499998,18,3.52,0,1,4,16,4.9499998,18,3.52,0,0,0,0,0,0,0,1
2098,0,0,5,25,4.9499998,23,3.52,0,1,5,25,4.9499998,23,3.52,0,0,0,0,0,0,0,1
2098,1,0,6,36,4.9499998,27,3.52,0,1,6,36,4.9499998,27,3.52,0,0,0,0,0,0,0,1
2101,0,0,1,1,3,4,1.53,0,1,1,1,3,4,1.53,0,0,0,0,0,0,0,1
2101,0,0,2,4,3,5,1.53,0,1,2,4,3,5,1.53,0,0,0,0,0,0,0,1
2101,0,0,3,9,3,7,1.53,0,1,3,9,3,7,1.53,0,0,0,0,0,0,0,1
2101,0,0,4,16,3,9,1.53,0,1,4,16,3,9,1.53,0,0,0,0,0,0,0,1
2101,0,0,5,25,3,10,1.53,0,1,5,25,3,10,1.53,0,0,0,0,0,0,0,1
2101,1,0,6,36,3,15,1.53,0,1,6,36,3,15,1.53,0,0,0,0,0,0,0,1
2102,0,0,1,1,7,3,3.52,0,1,1,1,7,3,3.52,0,0,0,0,0,0,0,1
2102,0,0,2,4,7,4,3.52,0,1,2,4,7,4,3.52,0,0,0,0,0,0,0,1
2102,0,0,3,9,7,6,3.52,0,1,3,9,7,6,3.52,0,0,0,0,0,0,0,1
2102,0,0,4,16,7,8,3.52,0,1,4,16,7,8,3.52,0,0,0,0,0,0,0,1
2102,1,0,5,25,7,12,2.22,0,1,5,25,7,12,2.22,0,0,0,0,0,0,0,1
2104,0,0,1,1,5,0,2.5599999,0,1,1,1,5,0,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,2,4,5,0,2.5599999,0,1,2,4,5,0,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,3,9,5,1,2.5599999,0,1,3,9,5,1,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,4,16,5,1,2.5599999,0,1,4,16,5,1,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,5,25,5,2,2.5599999,0,1,5,25,5,2,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,6,36,5,3,2.5599999,0,1,6,36,5,3,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,7,49,5,3,2.5599999,0,1,7,49,5,3,2.5599999,0,0,0,0,0,0,0,1
2104,0,0,8,64,5,3,2.5599999,0,1,8,64,5,3,2.5599999,0,0,0,0,0,0,0,1
2104,1,0,9,81,5,7,2.5599999,0,1,9,81,5,7,2.5599999,0,0,0,0,0,0,0,1
2107,0,0,1,1,7,2,2.02,0,1,1,1,7,2,2.02,0,0,0,0,0,0,0,1
2107,0,0,2,4,7,2,2.02,0,1,2,4,7,2,2.02,0,0,0,0,0,0,0,1
2107,0,0,3,9,7,2,2.02,0,1,3,9,7,2,2.02,0,0,0,0,0,0,0,1
2107,0,0,4,16,7,5,2.02,0,1,4,16,7,5,2.02,0,0,0,0,0,0,0,1
2107,1,0,5,25,7,5,2.02,0,1,5,25,7,5,2.02,0,0,0,0,0,0,0,1
2110,0,0,1,1,3,1,2.49,0,1,1,1,3,1,2.49,0,0,0,0,0,0,0,1
2110,0,0,2,4,3,2,2.49,0,1,2,4,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,3,9,3,2,2.49,0,1,3,9,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,4,16,3,2,2.49,0,1,4,16,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,5,25,3,2,2.49,0,1,5,25,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,6,36,3,2,2.49,0,1,6,36,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,7,49,3,2,2.49,0,1,7,49,3,2,2.49,0,0,0,0,0,0,0,1
2110,0,0,8,64,3,3,2.49,0,1,8,64,3,3,2.49,0,0,0,0,0,0,0,1
2110,0,0,9,81,3,4,2.49,0,1,9,81,3,4,2.49,0,0,0,0,0,0,0,1
2110,0,0,10,100,3,4,2.49,0,1,10,100,3,4,2.49,0,0,0,0,0,0,0,1
2110,0,0,11,121,3,5,2.49,0,1,11,121,3,5,2.49,0,0,0,0,0,0,0,0
2110,0,0,12,144,3,5,2.49,0,1,12,144,3,5,2.49,0,0,0,0,0,0,0,0
2110,0,0,13,169,3,6,2.49,0,1,13,169,3,6,2.49,0,0,0,0,0,0,0,0
2110,0,0,14,196,3,7,2.49,0,1,14,196,3,7,2.49,0,0,0,0,0,0,0,0
2110,0,0,15,225,3,7,2.49,0,1,15,225,3,7,2.49,0,0,0,0,0,0,0,0
2110,0,0,16,256,3,7,2.49,0,1,16,256,3,7,2.49,0,0,0,0,0,0,0,0
2114,1,0,1,1,6,2,2.4000001,0,1,1,1,6,2,2.4000001,0,0,0,0,0,0,0,1
2126,0,0,1,1,5,0,1.86,0,1,1,1,5,0,1.86,0,0,0,0,0,0,0,1
2126,0,0,2,4,5,1,1.86,0,1,2,4,5,1,1.86,0,0,0,0,0,0,0,1
2127,0,0,1,1,3,3,4.1599998,1,1,1,1,3,3,4.1599998,1,0,0,0,0,0,0,1
2127,0,0,2,4,3,4,4.1599998,1,1,2,4,3,4,4.1599998,1,0,0,0,0,0,0,1
2127,0,0,3,9,3,10,3.04,0,1,3,9,3,10,3.04,0,0,0,0,0,0,0,1
2127,0,0,4,16,3,12,3.04,0,1,4,16,3,12,3.04,0,0,0,0,0,0,0,1
2127,0,0,5,25,3,17,3.04,0,1,5,25,3,17,3.04,0,0,0,0,0,0,0,1
2127,1,0,6,36,3,18,3.04,0,1,6,36,3,18,3.04,0,0,0,0,0,0,0,1
2128,0,0,1,1,4,8,3.04,0,1,1,1,4,8,3.04,0,0,0,0,0,0,0,1
2128,0,0,2,4,4,9,3.04,0,1,2,4,4,9,3.04,0,0,0,0,0,0,0,1
2128,0,0,3,9,4,10,3.04,0,1,3,9,4,10,3.04,0,0,0,0,0,0,0,1
2128,0,0,4,16,4,14,3.04,0,1,4,16,4,14,3.04,0,0,0,0,0,0,0,1
2128,1,0,5,25,4,16,3.04,0,1,5,25,4,16,3.04,0,0,0,0,0,0,0,1
2129,0,0,1,1,6,0,2.5599999,0,1,1,1,6,0,2.5599999,0,0,0,0,0,0,0,1
2129,0,0,2,4,6,1,2.5599999,0,1,2,4,6,1,2.5599999,0,0,0,0,0,0,0,1
2129,0,0,3,9,6,1,2.0799999,0,1,3,9,6,1,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,4,16,6,1,2.0799999,0,1,4,16,6,1,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,5,25,6,1,2.0799999,0,1,5,25,6,1,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,6,36,6,1,2.0799999,0,1,6,36,6,1,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,7,49,6,1,2.0799999,0,1,7,49,6,1,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,8,64,6,2,2.0799999,0,1,8,64,6,2,2.0799999,0,0,0,0,0,0,0,1
2129,0,0,9,81,6,3,2.0799999,0,1,9,81,6,3,2.0799999,0,0,0,0,0,0,0,1
2129,1,0,10,100,6,4,2.0799999,0,1,10,100,6,4,2.0799999,0,0,0,0,0,0,0,1
2132,0,0,1,1,4.9499998,0,2.1099999,0,1,1,1,4.9499998,0,2.1099999,0,0,0,0,0,0,0,1
2132,0,0,2,4,4.9499998,3,2.1099999,0,1,2,4,4.9499998,3,2.1099999,0,0,0,0,0,0,0,1
2132,0,0,3,9,4.9499998,5,2.1099999,0,1,3,9,4.9499998,5,2.1099999,0,0,0,0,0,0,0,1
2132,0,0,4,16,4.9499998,5,2.1099999,0,1,4,16,4.9499998,5,2.1099999,0,0,0,0,0,0,0,1
2132,0,0,5,25,4.9499998,5,2.1099999,0,1,5,25,4.9499998,5,2.1099999,0,0,0,0,0,0,0,1
2132,0,0,6,36,4.9499998,8,2.1099999,0,1,6,36,4.9499998,8,2.1099999,0,0,0,0,0,0,0,1
2132,1,0,7,49,4.9499998,9,2.1099999,0,1,7,49,4.9499998,9,2.1099999,0,0,0,0,0,0,0,1
2135,0,0,1,1,7,4,3.04,0,1,1,1,7,4,3.04,0,0,0,0,0,0,0,1
2135,0,0,2,4,7,4,3.04,0,1,2,4,7,4,3.04,0,0,0,0,0,0,0,1
2135,0,0,3,9,7,6,3.04,0,1,3,9,7,6,3.04,0,0,0,0,0,0,0,1
2135,0,0,4,16,7,8,3.04,0,1,4,16,7,8,3.04,0,0,0,0,0,0,0,1
2135,0,0,5,25,7,13,3.04,0,1,5,25,7,13,3.04,0,0,0,0,0,0,0,1
2135,0,0,6,36,7,16,3.04,0,1,6,36,7,16,3.04,0,0,0,0,0,0,0,1
2135,1,0,7,49,7,20,3.04,0,1,7,49,7,20,3.04,0,0,0,0,0,0,0,1
2143,0,0,1,1,5,7,2.1600001,0,1,1,1,5,7,2.1600001,0,0,0,0,0,0,0,1
2143,0,0,2,4,5,8,2.1600001,0,1,2,4,5,8,2.1600001,0,0,0,0,0,0,0,1
2143,0,0,3,9,5,8,2.1600001,0,1,3,9,5,8,2.1600001,0,0,0,0,0,0,0,1
2143,0,0,4,16,5,8,2.1600001,0,1,4,16,5,8,2.1600001,0,0,0,0,0,0,0,1
2143,0,0,5,25,5,8,2.1600001,0,1,5,25,5,8,2.1600001,0,0,0,0,0,0,0,1
2143,0,0,6,36,5,10,2.1600001,0,1,6,36,5,10,2.1600001,0,0,0,0,0,0,0,1
2143,1,0,7,49,5,11,2.1600001,0,1,7,49,5,11,2.1600001,0,0,0,0,0,0,0,1
2147,0,0,1,1,5,0,1.53,0,1,1,1,5,0,1.53,0,0,0,0,0,0,0,1
2147,0,0,2,4,5,1,1.53,0,1,2,4,5,1,1.53,0,0,0,0,0,0,0,1
2147,0,0,3,9,5,1,1.53,0,1,3,9,5,1,1.53,0,0,0,0,0,0,0,1
2147,0,0,4,16,5,2,1.53,0,1,4,16,5,2,1.53,0,0,0,0,0,0,0,1
2147,0,0,5,25,5,2,1.53,0,1,5,25,5,2,1.53,0,0,0,0,0,0,0,1
2147,1,0,6,36,5,2,1.53,0,1,6,36,5,2,1.53,0,0,0,0,0,0,0,1
2151,0,0,1,1,5,0,2.72,0,1,1,1,5,0,2.72,0,0,0,0,0,0,0,1
2151,0,0,2,4,5,0,2.72,0,1,2,4,5,0,2.72,0,0,0,0,0,0,0,1
2151,0,0,3,9,5,0,2.72,0,1,3,9,5,0,2.72,0,0,0,0,0,0,0,1
2151,0,0,4,16,5,0,2.72,0,1,4,16,5,0,2.72,0,0,0,0,0,0,0,1
2151,0,0,5,25,5,0,2.72,0,1,5,25,5,0,2.72,0,0,0,0,0,0,0,1
2151,1,0,6,36,5,0,2.72,0,1,6,36,5,0,2.72,0,0,0,0,0,0,0,1
2157,0,0,1,1,4.9499998,3,1.9400001,0,1,1,1,4.9499998,3,1.9400001,0,0,0,0,0,0,0,1
2157,0,0,2,4,4.9499998,3,1.9400001,0,1,2,4,4.9499998,3,1.9400001,0,0,0,0,0,0,0,1
2157,0,0,3,9,4.9499998,4,1.9400001,0,1,3,9,4.9499998,4,1.9400001,0,0,0,0,0,0,0,1
2157,0,0,4,16,4.9499998,4,1.9400001,0,1,4,16,4.9499998,4,1.9400001,0,0,0,0,0,0,0,1
2157,1,0,5,25,4.9499998,6,1.9400001,0,1,5,25,4.9499998,6,1.9400001,0,0,0,0,0,0,0,1
2162,0,0,1,1,6,3,1.9,0,1,1,1,6,3,1.9,0,0,0,0,0,0,0,1
2162,0,0,2,4,6,6,1.9,0,1,2,4,6,6,1.9,0,0,0,0,0,0,0,1
2162,0,0,3,9,6,8,1.9,0,1,3,9,6,8,1.9,0,0,0,0,0,0,0,1
2162,0,0,4,16,6,10,1.9,0,1,4,16,6,10,1.9,0,0,0,0,0,0,0,1
2162,0,0,5,25,6,11,1.9,0,1,5,25,6,11,1.9,0,0,0,0,0,0,0,1
2162,1,0,6,36,6,12,1.9,0,1,6,36,6,12,1.9,0,0,0,0,0,0,0,1
2164,0,0,1,1,6,3,3.2,0,1,1,1,6,3,3.2,0,0,0,0,0,0,0,1
2164,0,0,2,4,6,3,3.2,0,1,2,4,6,3,3.2,0,0,0,0,0,0,0,1
2164,0,0,3,9,6,6,3.2,0,1,3,9,6,6,3.2,0,0,0,0,0,0,0,1
2164,0,0,4,16,6,7,3.2,0,1,4,16,6,7,3.2,0,0,0,0,0,0,0,1
2164,1,0,5,25,6,11,3.2,0,1,5,25,6,11,3.2,0,0,0,0,0,0,0,1
2165,0,0,1,1,1,2,2.8800001,0,1,1,1,1,2,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,2,4,1,3,2.8800001,0,1,2,4,1,3,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,3,9,1,3,2.8800001,0,1,3,9,1,3,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,4,16,1,3,2.8800001,0,1,4,16,1,3,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,5,25,1,4,2.8800001,0,1,5,25,1,4,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,6,36,1,4,2.8800001,0,1,6,36,1,4,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,7,49,1,5,2.8800001,0,1,7,49,1,5,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,8,64,1,5,2.8800001,0,1,8,64,1,5,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,9,81,1,5,2.8800001,0,1,9,81,1,5,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,10,100,1,5,2.8800001,0,1,10,100,1,5,2.8800001,0,0,0,0,0,0,0,1
2165,0,0,11,121,1,6,2.8800001,0,1,11,121,1,6,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,12,144,1,8,2.8800001,0,1,12,144,1,8,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,13,169,1,8,2.8800001,0,1,13,169,1,8,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,14,196,1,9,2.8800001,0,1,14,196,1,9,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,15,225,1,9,2.8800001,0,1,15,225,1,9,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,16,256,1,10,2.8800001,0,1,16,256,1,10,2.8800001,0,0,0,0,0,0,0,0
2165,0,0,17,289,1,10,2.8800001,0,1,17,289,1,10,2.8800001,0,0,0,0,0,0,0,0
2167,0,0,1,1,3,4,3.3599999,0,1,1,1,3,4,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,2,4,3,4,3.3599999,0,1,2,4,3,4,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,3,9,3,5,3.3599999,0,1,3,9,3,5,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,4,16,3,6,3.3599999,0,1,4,16,3,6,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,5,25,3,10,3.3599999,0,1,5,25,3,10,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,6,36,3,13,3.3599999,0,1,6,36,3,13,3.3599999,0,0,0,0,0,0,0,1
2167,0,0,7,49,3,17,3.3599999,0,1,7,49,3,17,3.3599999,0,0,0,0,0,0,0,1
2167,1,0,8,64,3,18,3.3599999,0,1,8,64,3,18,3.3599999,0,0,0,0,0,0,0,1
2169,0,0,1,1,5,2,1.84,0,1,1,1,5,2,1.84,0,0,0,0,0,0,0,1
2169,0,0,2,4,5,2,1.84,0,1,2,4,5,2,1.84,0,0,0,0,0,0,0,1
2169,0,0,3,9,5,3,1.84,0,1,3,9,5,3,1.84,0,0,0,0,0,0,0,1
2169,0,0,4,16,5,4,1.84,0,1,4,16,5,4,1.84,0,0,0,0,0,0,0,1
2169,0,0,5,25,5,5,1.84,0,1,5,25,5,5,1.84,0,0,0,0,0,0,0,1
2169,0,0,6,36,5,7,1.84,0,1,6,36,5,7,1.84,0,0,0,0,0,0,0,1
2169,0,0,7,49,5,8,1.84,0,1,7,49,5,8,1.84,0,0,0,0,0,0,0,1
2170,0,0,1,1,7,3,2.1199999,0,1,1,1,7,3,2.1199999,0,0,0,0,0,0,0,1
2170,0,0,2,4,7,6,2.1199999,0,1,2,4,7,6,2.1199999,0,0,0,0,0,0,0,1
2170,0,0,3,9,7,10,2.1199999,0,1,3,9,7,10,2.1199999,0,0,0,0,0,0,0,1
2170,1,0,4,16,7,12,2.1199999,0,1,4,16,7,12,2.1199999,0,0,0,0,0,0,0,1
2172,0,0,1,1,5,1,4,1,1,1,1,5,1,4,1,0,0,0,0,0,0,1
2172,0,0,2,4,5,1,4,1,1,2,4,5,1,4,1,0,0,0,0,0,0,1
2172,0,0,3,9,5,2,1.84,0,1,3,9,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,4,16,5,2,1.84,0,1,4,16,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,5,25,5,2,1.84,0,1,5,25,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,6,36,5,2,1.84,0,1,6,36,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,7,49,5,2,1.84,0,1,7,49,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,8,64,5,2,1.84,0,1,8,64,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,9,81,5,2,1.84,0,1,9,81,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,10,100,5,2,1.84,0,1,10,100,5,2,1.84,0,0,0,0,0,0,0,1
2172,0,0,11,121,5,2,1.84,0,1,11,121,5,2,1.84,0,0,0,0,0,0,0,0
2172,0,0,12,144,5,2,1.84,0,1,12,144,5,2,1.84,0,0,0,0,0,0,0,0
2172,0,0,13,169,5,2,1.84,0,1,13,169,5,2,1.84,0,0,0,0,0,0,0,0
2172,0,0,14,196,5,2,1.84,0,1,14,196,5,2,1.84,0,0,0,0,0,0,0,0
2172,0,0,15,225,5,2,1.84,0,1,15,225,5,2,1.84,0,0,0,0,0,0,0,0
2172,0,0,16,256,5,2,1.84,0,1,16,256,5,2,1.84,0,0,0,0,0,0,0,0
2174,0,0,1,1,1,2,2.72,0,1,1,1,1,2,2.72,0,0,0,0,0,0,0,1
2174,0,0,2,4,1,2,2.72,0,1,2,4,1,2,2.72,0,0,0,0,0,0,0,1
2174,0,0,3,9,1,3,2.72,0,1,3,9,1,3,2.72,0,0,0,0,0,0,0,1
2174,0,0,4,16,1,3,2.1800001,0,1,4,16,1,3,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,5,25,1,4,2.1800001,0,1,5,25,1,4,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,6,36,1,6,2.1800001,0,1,6,36,1,6,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,7,49,1,6,2.1800001,0,1,7,49,1,6,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,8,64,1,8,2.1800001,0,1,8,64,1,8,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,9,81,1,8,2.1800001,0,1,9,81,1,8,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,10,100,1,11,2.1800001,0,1,10,100,1,11,2.1800001,0,0,0,0,0,0,0,1
2174,0,0,11,121,1,13,2.1800001,0,1,11,121,1,13,2.1800001,0,0,0,0,0,0,0,0
2174,0,0,12,144,1,15,2.1800001,0,1,12,144,1,15,2.1800001,0,0,0,0,0,0,0,0
2174,0,0,13,169,1,20,2.1800001,0,1,13,169,1,20,2.1800001,0,0,0,0,0,0,0,0
2174,0,0,14,196,1,21,2.1800001,0,1,14,196,1,21,2.1800001,0,0,0,0,0,0,0,0
2174,0,0,15,225,1,22,2.1800001,0,1,15,225,1,22,2.1800001,0,0,0,0,0,0,0,0
2174,1,0,16,256,1,26,2.1800001,0,1,16,256,1,26,2.1800001,0,0,0,0,0,0,0,0
2175,0,0,1,1,5,0,1.9400001,0,1,1,1,5,0,1.9400001,0,0,0,0,0,0,0,1
2175,0,0,2,4,5,0,1.9400001,0,1,2,4,5,0,1.9400001,0,0,0,0,0,0,0,1
2175,0,0,3,9,5,0,1.9400001,0,1,3,9,5,0,1.9400001,0,0,0,0,0,0,0,1
2175,0,0,4,16,5,3,1.9400001,0,1,4,16,5,3,1.9400001,0,0,0,0,0,0,0,1
2175,0,0,5,25,5,3,1.9400001,0,1,5,25,5,3,1.9400001,0,0,0,0,0,0,0,1
2183,0,0,1,1,4,3,2.5599999,0,1,1,1,4,3,2.5599999,0,0,0,0,0,0,0,1
2183,0,0,2,4,4,3,2.5599999,0,1,2,4,4,3,2.5599999,0,0,0,0,0,0,0,1
2183,0,0,3,9,4,3,2.5599999,0,1,3,9,4,3,2.5599999,0,0,0,0,0,0,0,1
2183,0,0,4,16,4,3,2.5599999,0,1,4,16,4,3,2.5599999,0,0,0,0,0,0,0,1
2183,1,0,5,25,4,3,1,0,1,5,25,4,3,1,0,0,0,0,0,0,0,1
2202,0,0,1,1,6,4,2.52,0,1,1,1,6,4,2.52,0,0,0,0,0,0,0,1
2202,0,0,2,4,6,7,2.52,0,1,2,4,6,7,2.52,0,0,0,0,0,0,0,1
2202,0,0,3,9,6,7,2.52,0,1,3,9,6,7,2.52,0,0,0,0,0,0,0,1
2202,0,0,4,16,6,7,2.52,0,1,4,16,6,7,2.52,0,0,0,0,0,0,0,1
2202,1,0,5,25,6,7,2.52,0,1,5,25,6,7,2.52,0,0,0,0,0,0,0,1
2207,0,0,1,1,3,2,1.3200001,0,1,1,1,3,2,1.3200001,0,0,0,0,0,0,0,1
2207,0,0,2,4,3,4,1.3200001,0,1,2,4,3,4,1.3200001,0,0,0,0,0,0,0,1
2207,0,0,3,9,3,7,1.3200001,0,1,3,9,3,7,1.3200001,0,0,0,0,0,0,0,1
2207,0,0,4,16,3,9,1.3200001,0,1,4,16,3,9,1.3200001,0,0,0,0,0,0,0,1
2207,0,0,5,25,3,9,1.3200001,0,1,5,25,3,9,1.3200001,0,0,0,0,0,0,0,1
2207,1,0,6,36,3,11,1.3200001,0,1,6,36,3,11,1.3200001,0,0,0,0,0,0,0,1
2208,0,0,1,1,4,0,1.3,0,1,1,1,4,0,1.3,0,0,0,0,0,0,0,1
2208,0,0,2,4,4,0,1.3,0,1,2,4,4,0,1.3,0,0,0,0,0,0,0,1
2208,0,0,3,9,4,3,1.3,0,1,3,9,4,3,1.3,0,0,0,0,0,0,0,1
2213,0,0,1,1,5,1,3.04,0,1,1,1,5,1,3.04,0,0,0,0,0,0,0,1
2213,0,0,2,4,5,1,3.04,0,1,2,4,5,1,3.04,0,0,0,0,0,0,0,1
2213,0,0,3,9,5,2,3.04,0,1,3,9,5,2,3.04,0,0,0,0,0,0,0,1
2213,0,0,4,16,5,2,3.04,0,1,4,16,5,2,3.04,0,0,0,0,0,0,0,1
2213,0,0,5,25,5,2,3.04,0,1,5,25,5,2,3.04,0,0,0,0,0,0,0,1
2213,0,0,6,36,5,2,3.04,0,1,6,36,5,2,3.04,0,0,0,0,0,0,0,1
2213,0,0,7,49,5,3,3.04,0,1,7,49,5,3,3.04,0,0,0,0,0,0,0,1
2213,0,0,8,64,5,3,3.04,0,1,8,64,5,3,3.04,0,0,0,0,0,0,0,1
2213,0,0,9,81,5,3,3.04,0,1,9,81,5,3,3.04,0,0,0,0,0,0,0,1
2213,0,0,10,100,5,5,3.04,0,1,10,100,5,5,3.04,0,0,0,0,0,0,0,1
2213,0,0,11,121,5,7,3.04,0,1,11,121,5,7,3.04,0,0,0,0,0,0,0,0
2213,0,0,12,144,5,7,3.04,0,1,12,144,5,7,3.04,0,0,0,0,0,0,0,0
2213,0,0,13,169,5,8,3.04,0,1,13,169,5,8,3.04,0,0,0,0,0,0,0,0
2214,0,0,1,1,4.9499998,10,2.52,0,1,1,1,4.9499998,10,2.52,0,0,0,0,0,0,0,1
2214,0,0,2,4,4.9499998,14,2.72,0,1,2,4,4.9499998,14,2.72,0,0,0,0,0,0,0,1
2214,0,0,3,9,4.9499998,18,2.72,0,1,3,9,4.9499998,18,2.72,0,0,0,0,0,0,0,1
2214,1,0,4,16,4.9499998,21,2.72,0,1,4,16,4.9499998,21,2.72,0,0,0,0,0,0,0,1
2216,0,0,1,1,7,1,3.04,0,1,1,1,7,1,3.04,0,0,0,0,0,0,0,1
2216,0,0,2,4,7,1,3.04,0,1,2,4,7,1,3.04,0,0,0,0,0,0,0,1
2216,0,0,3,9,7,1,3.04,0,1,3,9,7,1,3.04,0,0,0,0,0,0,0,1
2216,0,0,4,16,7,1,3.04,0,1,4,16,7,1,3.04,0,0,0,0,0,0,0,1
2216,0,0,5,25,7,2,3.04,0,1,5,25,7,2,3.04,0,0,0,0,0,0,0,1
2216,0,0,6,36,7,4,3.04,0,1,6,36,7,4,3.04,0,0,0,0,0,0,0,1
2216,0,0,7,49,7,6,3.04,0,1,7,49,7,6,3.04,0,0,0,0,0,0,0,1
2216,0,0,8,64,7,6,3.04,0,1,8,64,7,6,3.04,0,0,0,0,0,0,0,1
2216,0,0,9,81,7,6,1.4,0,1,9,81,7,6,1.4,0,0,0,0,0,0,0,1
2216,0,0,10,100,7,7,1.4,0,1,10,100,7,7,1.4,0,0,0,0,0,0,0,1
2216,0,0,11,121,7,8,1.4,0,1,11,121,7,8,1.4,0,0,0,0,0,0,0,0
2216,0,0,12,144,7,10,1.4,0,1,12,144,7,10,1.4,0,0,0,0,0,0,0,0
2216,1,0,13,169,7,11,1.4,0,1,13,169,7,11,1.4,0,0,0,0,0,0,0,0
2219,0,0,1,1,4,1,1.88,0,1,1,1,4,1,1.88,0,0,0,0,0,0,0,1
2219,0,0,2,4,4,5,1.88,0,1,2,4,4,5,1.88,0,0,0,0,0,0,0,1
2219,0,0,3,9,4,5,1.88,0,1,3,9,4,5,1.88,0,0,0,0,0,0,0,1
2219,0,0,4,16,4,5,1.88,0,1,4,16,4,5,1.88,0,0,0,0,0,0,0,1
2219,0,0,5,25,4,5,1.88,0,1,5,25,4,5,1.88,0,0,0,0,0,0,0,1
2219,0,0,6,36,4,7,1.88,0,1,6,36,4,7,1.88,0,0,0,0,0,0,0,1
2219,1,0,7,49,4,8,1.88,0,1,7,49,4,8,1.88,0,0,0,0,0,0,0,1
2226,0,0,1,1,5,5,2.5599999,0,1,1,1,5,5,2.5599999,0,0,0,0,0,0,0,1
2226,0,0,2,4,5,6,2.5599999,0,1,2,4,5,6,2.5599999,0,0,0,0,0,0,0,1
2226,0,0,3,9,5,6,2.5599999,0,1,3,9,5,6,2.5599999,0,0,0,0,0,0,0,1
2226,0,0,4,16,5,7,2.5599999,0,1,4,16,5,7,2.5599999,0,0,0,0,0,0,0,1
2226,0,0,5,25,5,8,2.5599999,0,1,5,25,5,8,2.5599999,0,0,0,0,0,0,0,1
2226,0,0,6,36,5,9,2.5599999,0,1,6,36,5,9,2.5599999,0,0,0,0,0,0,0,1
2226,1,0,7,49,5,10,2.5599999,0,1,7,49,5,10,2.5599999,0,0,0,0,0,0,0,1
2235,0,0,1,1,4.9499998,3,3.3599999,0,1,1,1,4.9499998,3,3.3599999,0,0,0,0,0,0,0,1
2235,0,0,2,4,4.9499998,4,3.3599999,0,1,2,4,4.9499998,4,3.3599999,0,0,0,0,0,0,0,1
2235,0,0,3,9,4.9499998,5,3.3599999,0,1,3,9,4.9499998,5,3.3599999,0,0,0,0,0,0,0,1
2235,0,0,4,16,4.9499998,5,3.3599999,0,1,4,16,4.9499998,5,3.3599999,0,0,0,0,0,0,0,1
2235,0,0,5,25,4.9499998,5,3.3599999,0,1,5,25,4.9499998,5,3.3599999,0,0,0,0,0,0,0,1
2235,1,0,6,36,4.9499998,5,1.4,0,1,6,36,4.9499998,5,1.4,0,0,0,0,0,0,0,1
2236,0,0,1,1,5,0,3.2,0,1,1,1,5,0,3.2,0,0,0,0,0,0,0,1
